label,seed,trigger_strategy,event_driven_freq,controller_freq,periodic_freq,threshold_confidence,TED_combined,TED_passenger,TED_freight,delay_ratio,n_delay_gt3min,n_delay_gt5min,max_end_delay,n_rescheduled,n_evaluated,n_skipped_no_improvement,total_solve_time_s,mean_solve_time_s,trigger_rate_pct,trigger_rate_mc_pct,n_platform_switches,n_fcfs_fallback,deadlock
ED_900_900_c04,7,event_driven,900.0,900.0,900.0,0.4,40921.09999999999,36993.50000000001,3927.5999999999876,0.5996855105374149,59,9,1439.0999999999913,29,95,19,1.7496705055236816,0.06033346570771316,0.2662749058855936,30.526315789473685,14,0,False
ED_900_900_c04,8,event_driven,900.0,900.0,900.0,0.4,40612.899999999965,36890.69999999998,3722.1999999999807,0.5699077140172023,51,7,1633.0,45,94,18,2.879519462585449,0.06398932139078777,0.4132231404958678,47.87234042553192,14,0,False
ED_900_900_c04,9,event_driven,900.0,900.0,900.0,0.4,41870.09999999998,38455.799999999974,3414.300000000003,0.5014891650405676,62,12,452.0,40,95,19,2.4326162338256836,0.06081540584564209,0.3669724770642202,42.10526315789473,15,0,False
ED_900_900_c04,10,event_driven,900.0,900.0,900.0,0.4,35843.19999999995,34121.299999999974,1721.899999999981,0.2850388673144518,50,8,583.0,34,95,12,1.9448997974395752,0.057202935218811035,0.3124712802132157,35.78947368421053,14,0,False
ED_900_900_c04,11,event_driven,900.0,900.0,900.0,0.4,40633.499999999985,37886.29999999999,2747.1999999999935,0.40957157728127624,61,9,434.0,40,95,16,2.5514864921569824,0.06378716230392456,0.3672082989075553,42.10526315789473,14,0,False
ED_900_900_c04,12,event_driven,900.0,900.0,900.0,0.4,44473.79999999999,38773.599999999984,5700.200000000003,0.830377732940302,55,15,1633.0,31,95,22,2.016409397125244,0.06504546442339497,0.2844297641985503,32.631578947368425,12,0,False
ED_900_900_c04,13,event_driven,900.0,900.0,900.0,0.4,40908.70000000001,38174.4,2734.300000000008,0.40457185737268836,62,13,651.9000000000005,36,95,17,2.149430990219116,0.05970641639497545,0.3306999816277788,37.89473684210527,15,0,False
ED_900_900_c04,14,event_driven,900.0,900.0,900.0,0.4,38703.29999999999,34221.999999999985,4481.299999999999,0.7396399462847948,48,10,1432.300000000003,34,95,17,1.9406557083129883,0.05707810906802907,0.3127011864250897,35.78947368421053,15,0,False
ED_900_900_c04,15,event_driven,900.0,900.0,900.0,0.4,38913.599999999984,36228.700000000004,2684.8999999999783,0.4185979441895298,54,6,556.0,34,94,27,2.001460313796997,0.058866479817558735,0.3118121790168745,36.17021276595745,17,0,False
ED_900_900_c04,16,event_driven,900.0,900.0,900.0,0.4,41407.599999999984,37934.09999999999,3473.499999999991,0.5172008680988716,67,16,1271.0,28,95,15,1.8271305561065674,0.06525466271809169,0.2564337393534206,29.47368421052631,14,0,False
ED_900_900_c04,17,event_driven,900.0,900.0,900.0,0.4,42295.100000000006,40127.90000000001,2167.199999999999,0.3050522876180334,62,7,441.0,36,94,26,2.2682740688323975,0.06300761302312215,0.32991202346041054,38.297872340425535,15,0,False
ED_900_900_c04,18,event_driven,900.0,900.0,900.0,0.4,44851.299999999974,37845.299999999996,7005.999999999978,1.045634508072377,59,13,1424.5,42,94,18,2.7750372886657715,0.06607231639680408,0.38514442916093533,44.680851063829785,13,0,False
ED_900_900_c04,19,event_driven,900.0,900.0,900.0,0.4,41985.69999999998,38240.1,3745.599999999987,0.5532534155001128,65,13,1385.5,40,94,21,2.4106390476226807,0.06026597619056702,0.36714089031665903,42.5531914893617,13,0,False
ED_900_900_c04,20,event_driven,900.0,900.0,900.0,0.4,41433.59999999999,38241.29999999999,3192.2999999999993,0.47151202932517905,52,11,561.0,33,95,18,2.1674835681915283,0.06568132024822813,0.30303030303030304,34.73684210526316,13,0,False
ED_900_900_c04,21,event_driven,900.0,900.0,900.0,0.4,43416.99999999997,39878.199999999975,3538.799999999996,0.5012359337479325,58,14,1595.0,40,95,17,2.4501593112945557,0.061253982782363894,0.3666697222476854,42.10526315789473,14,0,False
ED_900_900_c04,22,event_driven,900.0,900.0,900.0,0.4,39211.19999999997,35785.99999999999,3425.199999999977,0.5406229828964941,43,6,523.0,38,94,25,2.413914918899536,0.06352407681314569,0.34961818014536755,40.42553191489361,14,0,False
ED_900_900_c04,23,event_driven,900.0,900.0,900.0,0.4,41893.399999999994,36257.00000000001,5636.39999999999,0.8780751091035983,57,10,1428.3999999999942,35,94,23,2.245697498321533,0.06416278566632952,0.3212187958883994,37.234042553191486,15,0,False
ED_900_900_c04,24,event_driven,900.0,900.0,900.0,0.4,39379.29999999997,34779.09999999998,4600.1999999999925,0.7471023474657833,53,6,1594.0,36,95,17,2.199188232421875,0.06108856201171875,0.33100404560500185,37.89473684210527,12,0,False
ED_900_900_c04,25,event_driven,900.0,900.0,900.0,0.4,40383.099999999955,37992.79999999998,2390.299999999975,0.3553635147989833,54,14,744.8999999999942,40,95,18,2.467423677444458,0.06168559193611145,0.3670735064696706,42.10526315789473,14,0,False
ED_900_900_c04,26,event_driven,900.0,900.0,900.0,0.4,40117.49999999997,37376.09999999999,2741.3999999999787,0.41428589951308703,53,7,397.0,37,95,15,2.2106897830963135,0.05974837251611658,0.3400422755261465,38.94736842105263,15,0,False
ED_900_900_c04,27,event_driven,900.0,900.0,900.0,0.4,46271.19999999997,35363.49999999999,10907.699999999973,1.7422066615217706,61,18,2494.4999999999854,38,95,14,2.3983190059661865,0.06311365805174175,0.349264705882353,40.0,13,0,False
ED_900_900_c04,28,event_driven,900.0,900.0,900.0,0.4,42290.399999999965,39191.599999999984,3098.7999999999834,0.44660366221108605,65,11,519.0,42,94,21,2.3830347061157227,0.05673892157418387,0.3854625550660793,44.680851063829785,15,0,False
ED_900_900_c04,29,event_driven,900.0,900.0,900.0,0.4,46562.09999999993,40520.199999999975,6041.899999999958,0.8422163716905544,64,20,1548.0,37,95,18,2.2624053955078125,0.06114609177048142,0.3390762463343108,38.94736842105263,14,0,False
ED_900_900_c04,30,event_driven,900.0,900.0,900.0,0.4,37942.19999999999,36040.9,1901.2999999999859,0.2979728860547575,48,6,490.0,35,95,22,2.172046661376953,0.06205847603934152,0.3213367609254499,36.84210526315789,14,0,False
ED_900_900_c04,31,event_driven,900.0,900.0,900.0,0.4,40327.69999999999,36195.099999999984,4132.600000000008,0.6449043661152497,42,7,813.1000000000004,39,95,25,2.483100652694702,0.06366924750499237,0.3583241455347299,41.05263157894737,12,0,False
