seed,label,RESCHEDULING_HORIZON,CONFLICT_WINDOW,RETRACK_CONFLICT_WINDOW,SWITCH_PENALTY,min_objective_improvement,TED_combined,TED_passenger,TED_freight,delay_ratio,n_platform_switches,n_rescheduled,n_evaluated,n_skipped_no_improvement,total_steps,total_solve_time_s,mean_solve_time_s,trigger_rate_pct,trigger_rate_mc_pct,deadlock,switch_penalty,min_obj_improvement
18,SP60_MOI300,3600,1200,900,60.0,300.0,42343.09999999997,38769.89999999998,3573.1999999999907,0.5205762746328999,16,18,0,75,10910,1.2431700229644775,0.0690650012758043,0.1649862511457378,1800.0,False,60,300
19,SP60_MOI300,3600,1200,900,60.0,300.0,39377.09999999998,37299.79999999999,2077.2999999999915,0.3145679300993794,13,12,0,82,10900,0.7829713821411133,0.0652476151784261,0.110091743119266,1200.0,False,60,300
20,SP60_MOI300,3600,1200,900,60.0,300.0,44681.499999999905,42167.89999999992,2513.5999999999863,0.3366944216642671,15,13,0,80,10928,1.0324013233184814,0.0794154864091139,0.1189604685212298,1300.0,False,60,300
21,SP60_MOI300,3600,1200,900,60.0,300.0,37832.99999999995,36616.59999999995,1216.4,0.1876377092645126,14,18,0,76,10888,1.234888792037964,0.0686049328909979,0.1653196179279941,1800.0,False,60,300
22,SP60_MOI300,3600,1200,900,60.0,300.0,37249.19999999997,35506.299999999974,1742.899999999995,0.2772609955954877,16,15,0,79,10884,1.1421260833740234,0.0761417388916015,0.1378169790518191,1500.0,False,60,300
23,SP60_MOI300,3600,1200,900,60.0,300.0,39180.899999999936,34189.49999999997,4991.399999999969,0.8246152303362806,15,15,0,79,10863,0.9177446365356444,0.0611829757690429,0.1380834023750345,1500.0,False,60,300
24,SP60_MOI300,3600,1200,900,60.0,300.0,41069.89999999996,37369.99999999997,3699.8999999999896,0.5592276227919781,14,12,0,82,10891,0.6795315742492676,0.0566276311874389,0.1101827196767973,1200.0,False,60,300
0,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,35866.6,33961.399999999994,1905.2000000000053,0.3168667828899749,17,94,0,0,10872,4.694801330566406,0.0499446950060256,0.8646063281824872,9400.0,False,120,-10000
1,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,40421.59999999998,38576.19999999999,1845.399999999986,0.2702046373636609,16,94,0,0,10884,4.7767956256866455,0.0508169747413472,0.8636530687247336,9400.0,False,120,-10000
2,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,40229.999999999985,35637.49999999999,4592.499999999993,0.7278864944245501,16,94,0,0,10868,4.540945053100586,0.0483079260968147,0.8649245491350755,9400.0,False,120,-10000
3,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,35764.8,33421.0,2343.8000000000065,0.3961164116395868,14,93,0,0,10866,4.311525583267212,0.0463604901426581,0.8558807288790724,9300.0,False,120,-10000
4,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,40781.40000000001,38324.100000000006,2457.3000000000056,0.3621662219202678,14,94,0,0,10882,4.603759765625,0.0489761677194149,0.863811799301599,9400.0,False,120,-10000
5,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,39735.09999999997,37219.29999999998,2515.7999999999884,0.3817944742894955,14,94,0,0,10900,4.469374656677246,0.0475465389008217,0.8623853211009175,9400.0,False,120,-10000
6,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,40751.89999999999,36814.1,3937.79999999999,0.6041728338022406,16,94,0,0,10866,4.6494762897491455,0.0494625137207355,0.8650837474691699,9400.0,False,120,-10000
7,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,41361.7,37876.90000000001,3484.7999999999865,0.5196670219626142,17,94,0,0,10897,4.8101630210876465,0.0511719470328473,0.8626227402037258,9400.0,False,120,-10000
8,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,38605.2,36367.8,2237.3999999999915,0.3474948162391436,15,93,0,0,10868,4.429226875305176,0.0476260954333889,0.8557232241442768,9300.0,False,120,-10000
9,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,36414.599999999984,33670.2,2744.3999999999887,0.4603874127191463,16,94,0,0,10861,4.452836751937866,0.0473706037440198,0.8654819998158548,9400.0,False,120,-10000
10,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,36382.29999999999,32771.799999999996,3610.499999999994,0.6222842085687571,14,94,0,0,10862,4.43182373046875,0.0471470609624335,0.8654023200147302,9400.0,False,120,-10000
11,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,40285.899999999994,37686.9,2598.9999999999945,0.3895270222296316,17,94,0,0,10882,4.446099042892456,0.0472989259882176,0.863811799301599,9400.0,False,120,-10000
12,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,41824.799999999974,38185.299999999974,3639.5000000000023,0.5383531312881097,17,94,0,0,10887,4.471242666244507,0.0475664113430266,0.8634150822081382,9400.0,False,120,-10000
13,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,44470.29999999999,38394.499999999985,6075.799999999999,0.8938325787562009,15,94,0,0,10894,4.486672878265381,0.047730562534738,0.8628602900679273,9400.0,False,120,-10000
14,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,39689.1,35431.1,4258.0,0.6788014292156134,15,94,0,0,10870,4.562770128250122,0.0485401077473417,0.8647654093836247,9400.0,False,120,-10000
15,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,41976.10000000001,39731.70000000001,2244.3999999999983,0.3190691674295443,17,93,0,0,10899,4.424555540084839,0.0475758660224176,0.853289292595651,9300.0,False,120,-10000
16,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,41588.30000000001,38807.40000000001,2780.9000000000005,0.4047553069492184,17,94,0,0,10882,4.444561958312988,0.0472825740246062,0.863811799301599,9400.0,False,120,-10000
17,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,41005.00000000006,39602.10000000004,1402.900000000015,0.2000922306512181,15,93,0,0,10897,4.451817512512207,0.0478690055108839,0.853445902541984,9300.0,False,120,-10000
18,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,42458.3,37987.4,4470.899999999996,0.6647787262254159,17,94,0,0,10865,4.332429885864258,0.0460896796368538,0.8651633686148182,9400.0,False,120,-10000
19,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,42452.59999999998,38535.69999999999,3916.8999999999855,0.5741177290519828,14,94,0,0,10886,4.371454477310181,0.0465048348650019,0.8634943964725336,9400.0,False,120,-10000
20,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,42886.399999999994,40270.40000000001,2615.999999999989,0.366921806390993,14,94,0,0,10888,4.904788255691528,0.0521785984648034,0.8633357825128581,9400.0,False,120,-10000
21,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,41796.79999999996,38657.79999999997,3138.9999999999895,0.4586442017956474,15,95,0,0,10884,4.294686555862427,0.045207226903815,0.8728408673281882,9500.0,False,120,-10000
22,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,38999.5,36849.5,2149.9999999999973,0.3295555175499268,16,94,0,0,10864,4.569077253341675,0.0486072048227837,0.8652430044182622,9400.0,False,120,-10000
23,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,39460.399999999994,37572.79999999998,1887.6000000000104,0.2837645469975257,18,94,0,0,10871,4.570468902587891,0.0486220096019988,0.8646858614662865,9400.0,False,120,-10000
24,SP120_MOI-10000,3600,1200,900,120.0,-10000.0,39040.8,36934.8,2105.999999999998,0.3220656013144395,14,94,0,0,10878,4.7414870262146,0.0504413513427085,0.8641294355580069,9400.0,False,120,-10000
0,SP120_MOI60,3600,1200,900,120.0,60.0,43872.099999999984,39249.19999999999,4622.899999999993,0.6652814537663138,15,49,0,45,10905,2.8544204235076904,0.0582534780307691,0.4493351673544246,4900.0,False,120,60
1,SP120_MOI60,3600,1200,900,120.0,60.0,40668.800000000105,38195.60000000011,2473.199999999997,0.3657359302302684,14,41,0,54,10900,2.7254998683929443,0.0664756065461693,0.3761467889908257,4100.0,False,120,60
2,SP120_MOI60,3600,1200,900,120.0,60.0,42152.19999999998,38583.999999999985,3568.2000000000007,0.5223524868248072,13,44,0,50,10884,2.709644079208374,0.0615828199820085,0.4042631385520029,4400.0,False,120,60
3,SP120_MOI60,3600,1200,900,120.0,60.0,40605.89999999998,37802.19999999998,2803.7000000000007,0.4189249175043656,13,44,0,49,10896,2.6414499282836914,0.0600329529155384,0.4038179148311307,4400.0,False,120,60
4,SP120_MOI60,3600,1200,900,120.0,60.0,39733.799999999974,37481.29999999999,2252.4999999999836,0.3394469265450238,13,40,0,54,10900,2.322790145874023,0.0580697536468505,0.3669724770642202,4000.0,False,120,60
5,SP120_MOI60,3600,1200,900,120.0,60.0,39037.3,37081.1,1956.2000000000007,0.2979767454176251,16,49,0,45,10882,2.7290914058685303,0.0556957429769087,0.450284874104025,4900.0,False,120,60
6,SP120_MOI60,3600,1200,900,120.0,60.0,38967.09999999998,35236.39999999999,3730.699999999988,0.5980266285575551,17,47,0,47,10875,2.726158142089844,0.0580033647253158,0.432183908045977,4700.0,False,120,60
7,SP120_MOI60,3600,1200,900,120.0,60.0,40698.499999999985,37002.5,3695.999999999984,0.5641864115210485,17,44,0,50,10888,2.754185676574707,0.0625951290130615,0.4041146216017634,4400.0,False,120,60
8,SP120_MOI60,3600,1200,900,120.0,60.0,40934.599999999955,36833.29999999998,4101.2999999999765,0.628930468228057,15,43,0,50,10891,2.903390407562256,0.0675207071526106,0.3948214121751905,4300.0,False,120,60
9,SP120_MOI60,3600,1200,900,120.0,60.0,40190.29999999998,37007.09999999999,3183.1999999999916,0.4858482012109278,15,50,0,44,10887,2.963226079940796,0.0592645215988159,0.4592633416000735,5000.0,False,120,60
10,SP120_MOI60,3600,1200,900,120.0,60.0,37713.99999999997,34519.899999999994,3194.099999999978,0.5226376669689042,14,45,0,49,10888,2.6806108951568604,0.0595691310034857,0.4132990448199852,4500.0,False,120,60
11,SP120_MOI60,3600,1200,900,120.0,60.0,40752.899999999994,37571.600000000006,3181.2999999999847,0.4782628660717405,15,46,0,48,10898,2.7005600929260254,0.0587078281070875,0.4220957973940172,4600.0,False,120,60
12,SP120_MOI60,3600,1200,900,120.0,60.0,46385.39999999996,38881.89999999997,7503.499999999988,1.0900292062220869,18,50,0,44,10900,3.201751232147217,0.0640350246429443,0.4587155963302752,5000.0,False,120,60
13,SP120_MOI60,3600,1200,900,120.0,60.0,40757.69999999998,37734.19999999999,3023.4999999999905,0.4525812448333649,13,47,0,47,10899,2.718557834625244,0.0578416560558562,0.4312322231397376,4700.0,False,120,60
14,SP120_MOI60,3600,1200,900,120.0,60.0,42383.299999999974,38502.899999999994,3880.399999999979,0.5692522832374606,16,45,0,49,10891,2.626117467880249,0.0583581659528944,0.4131851987879901,4500.0,False,120,60
15,SP120_MOI60,3600,1200,900,120.0,60.0,39510.99999999998,37283.09999999999,2227.8999999999837,0.3375245791622088,15,47,0,47,10887,2.6706724166870117,0.0568228173763194,0.4317075411040691,4700.0,False,120,60
16,SP120_MOI60,3600,1200,900,120.0,60.0,40922.09999999998,38135.999999999985,2786.0999999999885,0.4126513668835868,15,42,0,52,10891,2.700502395629883,0.0642976760864257,0.3856395188687908,4200.0,False,120,60
17,SP120_MOI60,3600,1200,900,120.0,60.0,40913.50000000002,38984.400000000016,1929.100000000005,0.2795024462306766,14,45,0,48,10901,2.790004014968872,0.0620000892215304,0.4128061645720575,4500.0,False,120,60
18,SP120_MOI60,3600,1200,900,120.0,60.0,40815.89999999997,37748.399999999994,3067.49999999998,0.4589947833899866,16,43,0,50,10883,2.5398242473602295,0.0590656801711681,0.395111642010475,4300.0,False,120,60
19,SP120_MOI60,3600,1200,900,120.0,60.0,40914.79999999998,38714.2,2200.59999999998,0.3210646904072025,13,45,0,49,10889,2.743875026702881,0.0609750005933973,0.4132610891725594,4500.0,False,120,60
20,SP120_MOI60,3600,1200,900,120.0,60.0,41479.59999999998,39215.89999999998,2263.699999999995,0.3260456505237315,17,41,0,53,10900,2.5572991371154785,0.0623731496857433,0.3761467889908257,4100.0,False,120,60
21,SP120_MOI60,3600,1200,900,120.0,60.0,39566.499999999935,37960.49999999995,1605.9999999999804,0.2389655759869508,13,44,0,51,10888,2.3306028842926025,0.0529682473702864,0.4041146216017634,4400.0,False,120,60
22,SP120_MOI60,3600,1200,900,120.0,60.0,38309.1,36135.1,2173.999999999999,0.3398224021385433,16,45,0,49,10871,2.6029186248779297,0.0578426361083984,0.4139453592125839,4500.0,False,120,60
23,SP120_MOI60,3600,1200,900,120.0,60.0,41569.299999999974,37757.69999999999,3811.5999999999863,0.5701951427882809,18,47,0,47,10898,2.77441930770874,0.0590301980363561,0.4312717929895394,4700.0,False,120,60
24,SP120_MOI60,3600,1200,900,120.0,60.0,36273.99999999997,32937.99999999998,3335.9999999999945,0.5720718045692234,16,43,0,51,10858,2.419896364212036,0.056276659632838,0.3960213667342052,4300.0,False,120,60
0,SP120_MOI120,3600,1200,900,120.0,120.0,39401.600000000006,34888.80000000001,4512.799999999995,0.7306035552578846,14,30,0,64,10870,1.9711315631866455,0.0657043854395548,0.2759889604415823,3000.0,False,120,120
1,SP120_MOI120,3600,1200,900,120.0,120.0,41616.39999999993,37473.09999999994,4143.29999999999,0.624523068137287,13,26,0,68,10901,1.6942806243896484,0.0651646393996018,0.238510228419411,2600.0,False,120,120
2,SP120_MOI120,3600,1200,900,120.0,120.0,41757.3,36766.2,4991.100000000005,0.766777309378939,13,25,0,69,10887,1.5203757286071775,0.0608150291442871,0.2296316708000367,2500.0,False,120,120
3,SP120_MOI120,3600,1200,900,120.0,120.0,37302.39999999998,34683.09999999998,2619.2999999999993,0.4265687747787101,13,28,0,65,10874,1.837883472442627,0.0656386954443795,0.257494942063638,2800.0,False,120,120
4,SP120_MOI120,3600,1200,900,120.0,120.0,40794.79999999994,38347.29999999996,2447.4999999999773,0.3605036250098585,12,28,0,66,10897,1.9472835063934328,0.0695458395140511,0.2569514545287694,2800.0,False,120,120
5,SP120_MOI120,3600,1200,900,120.0,120.0,39116.999999999985,36897.199999999975,2219.8000000000075,0.3398147010887286,15,31,0,63,10885,1.826189041137695,0.0589093239076675,0.2847955902618282,3100.0,False,120,120
6,SP120_MOI120,3600,1200,900,120.0,120.0,38654.199999999975,35457.59999999998,3196.5999999999967,0.5092144104259981,14,30,0,64,10882,1.6592495441436768,0.0553083181381225,0.2756846167983826,3000.0,False,120,120
7,SP120_MOI120,3600,1200,900,120.0,120.0,40395.49999999998,38125.09999999999,2270.3999999999887,0.3363667920193657,13,29,0,65,10891,1.820462942123413,0.0627745842111521,0.2662749058855936,2900.0,False,120,120
8,SP120_MOI120,3600,1200,900,120.0,120.0,40634.09999999999,36719.7,3914.399999999997,0.6021265885153658,13,24,0,69,10885,1.4709763526916504,0.0612906813621521,0.2204869085898024,2400.0,False,120,120
9,SP120_MOI120,3600,1200,900,120.0,120.0,38454.799999999974,35172.19999999998,3282.5999999999913,0.5271572185100472,14,33,0,61,10880,2.0543923377990723,0.0622543132666385,0.3033088235294118,3300.0,False,120,120
10,SP120_MOI120,3600,1200,900,120.0,120.0,35211.099999999984,33287.09999999999,1923.999999999994,0.3264756789095037,14,32,0,62,10878,1.990616798400879,0.0622067749500274,0.2941717227431513,3200.0,False,120,120
11,SP120_MOI120,3600,1200,900,120.0,120.0,40356.499999999985,37287.19999999999,3069.2999999999993,0.4649446918590217,12,27,0,67,10898,1.8251516819000244,0.0675982104407416,0.2477518810790971,2700.0,False,120,120
12,SP120_MOI120,3600,1200,900,120.0,120.0,52119.399999999965,41322.399999999994,10796.99999999997,1.4758400467362154,13,27,0,67,10923,1.912991523742676,0.0708515379163954,0.2471848393298544,2700.0,False,120,120
13,SP120_MOI120,3600,1200,900,120.0,120.0,39021.89999999998,34661.9,4359.999999999982,0.7104865338257016,14,29,0,65,10891,1.8796148300170896,0.0648143044833479,0.2662749058855936,2900.0,False,120,120
14,SP120_MOI120,3600,1200,900,120.0,120.0,41200.39999999998,36854.29999999999,4346.099999999991,0.6660905538539889,14,28,0,66,10888,1.7246410846710205,0.0615943244525364,0.2571638501102131,2800.0,False,120,120
15,SP120_MOI120,3600,1200,900,120.0,120.0,39024.79999999999,36972.600000000006,2052.199999999985,0.3135172331063319,15,31,0,63,10882,2.045605421066284,0.0659872716472994,0.2848741040249954,3100.0,False,120,120
16,SP120_MOI120,3600,1200,900,120.0,120.0,39285.899999999994,36713.09999999998,2572.8000000000147,0.3958281681710128,13,26,0,68,10892,1.7451694011688232,0.0671219000449547,0.2387073081160484,2600.0,False,120,120
17,SP120_MOI120,3600,1200,900,120.0,120.0,40528.29999999998,38339.19999999999,2189.0999999999885,0.322510813825185,15,26,0,68,10904,1.6284208297729492,0.0626315703758826,0.2384446074834923,2600.0,False,120,120
18,SP120_MOI120,3600,1200,900,120.0,120.0,40364.90000000001,37460.90000000001,2904.0,0.4378648987828157,12,23,0,71,10905,1.2676112651824951,0.0551135332688041,0.2109124254928931,2300.0,False,120,120
19,SP120_MOI120,3600,1200,900,120.0,120.0,39957.39999999997,37778.19999999999,2179.1999999999857,0.3258198620391611,11,27,0,67,10883,1.731083869934082,0.064114217404966,0.2480933566112285,2700.0,False,120,120
20,SP120_MOI120,3600,1200,900,120.0,120.0,42398.19999999999,39883.999999999985,2514.200000000002,0.3560597160336408,12,26,0,68,10931,1.8237934112548828,0.0701459004328801,0.2378556399231543,2600.0,False,120,120
21,SP120_MOI120,3600,1200,900,120.0,120.0,42181.99999999997,38678.299999999974,3503.6999999999975,0.5116597593567884,14,27,0,67,10904,1.6109788417816162,0.0596658830289487,0.247615553925165,2700.0,False,120,120
22,SP120_MOI120,3600,1200,900,120.0,120.0,39475.99999999997,37229.999999999985,2245.9999999999854,0.3407520226214807,15,27,0,67,10883,1.7808516025543213,0.0659574667612711,0.2480933566112285,2700.0,False,120,120
23,SP120_MOI120,3600,1200,900,120.0,120.0,38829.99999999998,33648.19999999999,5181.799999999987,0.8698423265264862,17,32,0,62,10858,1.985332489013672,0.0620416402816772,0.2947135752440596,3200.0,False,120,120
24,SP120_MOI120,3600,1200,900,120.0,120.0,39229.399999999965,35557.699999999975,3671.699999999986,0.5832506812097712,13,24,0,70,10894,1.443878412246704,0.0601616005102793,0.2203047549109601,2400.0,False,120,120
0,SP120_MOI180,3600,1200,900,120.0,180.0,40523.89999999998,36424.499999999985,4099.399999999993,0.6356944569521261,13,26,0,68,10891,1.720231294631958,0.0661627421012291,0.2387292259663943,2600.0,False,120,180
1,SP120_MOI180,3600,1200,900,120.0,180.0,41953.60000000001,37029.2,4924.400000000018,0.7511570019644757,14,21,0,74,10899,1.3089721202850342,0.0623320057278587,0.1926782273603083,2100.0,False,120,180
2,SP120_MOI180,3600,1200,900,120.0,180.0,41486.100000000006,35725.7,5760.400000000009,0.9107383434100628,11,24,0,70,10877,1.5748472213745115,0.0656186342239379,0.2206490760319941,2400.0,False,120,180
3,SP120_MOI180,3600,1200,900,120.0,180.0,36228.79999999997,32739.099999999984,3489.699999999984,0.6020645878247315,9,17,0,76,10894,1.056351900100708,0.0621383470647475,0.1560492013952634,1700.0,False,120,180
4,SP120_MOI180,3600,1200,900,120.0,180.0,40269.59999999993,38080.69999999995,2188.8999999999787,0.3246704215804021,11,21,0,73,10903,1.3438737392425537,0.0639939875829787,0.1926075392093919,2100.0,False,120,180
5,SP120_MOI180,3600,1200,900,120.0,180.0,39792.499999999935,37303.699999999946,2488.7999999999893,0.3768424467926115,12,19,0,74,10901,1.228583812713623,0.0646623059322959,0.1742959361526465,1900.0,False,120,180
6,SP120_MOI180,3600,1200,900,120.0,180.0,40779.99999999998,36732.59999999999,4047.399999999988,0.6223664663415712,15,28,0,66,10882,1.7127573490142822,0.0611699053219386,0.2573056423451571,2800.0,False,120,180
7,SP120_MOI180,3600,1200,900,120.0,180.0,38862.39999999998,36387.49999999999,2474.8999999999887,0.3841732873790569,13,21,0,73,10887,1.3047113418579102,0.0621291115170433,0.1928906034720308,2100.0,False,120,180
8,SP120_MOI180,3600,1200,900,120.0,180.0,41436.799999999974,36231.699999999975,5205.100000000001,0.8114506127185638,10,21,0,73,10892,1.4685637950897217,0.0699316092899867,0.1928020565552699,2100.0,False,120,180
9,SP120_MOI180,3600,1200,900,120.0,180.0,39833.59999999994,35949.799999999945,3883.7999999999943,0.6102139130639985,11,21,0,73,10894,1.4017133712768557,0.0667482557750883,0.1927666605470901,2100.0,False,120,180
10,SP120_MOI180,3600,1200,900,120.0,180.0,34400.69999999996,30074.199999999975,4326.499999999987,0.748076424310537,11,24,0,51,8404,129.75446462631226,5.406436026096344,0.2855782960495002,2400.0,True,120,180
11,SP120_MOI180,3600,1200,900,120.0,180.0,40512.59999999999,37534.399999999994,2978.2000000000007,0.4481734323479498,13,22,0,72,10893,1.5512917041778564,0.0705132592808116,0.2019645643991554,2200.0,False,120,180
12,SP120_MOI180,3600,1200,900,120.0,180.0,45601.99999999999,38364.59999999999,7237.400000000002,1.0655494966656824,14,25,0,69,10901,1.6325833797454834,0.0653033351898193,0.2293367580955875,2500.0,False,120,180
13,SP120_MOI180,3600,1200,900,120.0,180.0,42539.70000000001,37665.4,4874.300000000007,0.7309562739161267,14,21,0,73,10915,1.4446299076080322,0.0687919003622872,0.1923957856161246,2100.0,False,120,180
14,SP120_MOI180,3600,1200,900,120.0,180.0,40369.59999999993,35157.29999999996,5212.299999999972,0.8374051277175203,11,22,0,72,10861,1.468954086303711,0.0667706402865323,0.2025596169781788,2200.0,False,120,180
15,SP120_MOI180,3600,1200,900,120.0,180.0,38635.29999999997,36067.2,2568.099999999959,0.4021807034682935,14,24,0,71,10889,1.4142968654632568,0.058929036060969,0.220405914225365,2400.0,False,120,180
16,SP120_MOI180,3600,1200,900,120.0,180.0,42138.29999999996,37776.399999999965,4361.899999999995,0.6521940961802886,11,21,0,73,10887,1.3722410202026367,0.0653448104858398,0.1928906034720308,2100.0,False,120,180
17,SP120_MOI180,3600,1200,900,120.0,180.0,39615.49999999999,36850.09999999999,2765.4000000000024,0.4238781346143339,12,18,0,76,10899,1.102527141571045,0.061251507865058,0.1651527663088356,1800.0,False,120,180
18,SP120_MOI180,3600,1200,900,120.0,180.0,45848.3,39868.29999999999,5980.000000000007,0.8472180368147854,11,23,0,70,10914,1.4878261089324951,0.0646880916927171,0.2107385010078797,2300.0,False,120,180
19,SP120_MOI180,3600,1200,900,120.0,180.0,39331.699999999975,37127.29999999999,2204.3999999999864,0.3353657921159443,12,18,0,76,10904,0.973891019821167,0.0541050566567315,0.16507703595011,1800.0,False,120,180
20,SP120_MOI180,3600,1200,900,120.0,180.0,42448.0,40158.8,2289.200000000002,0.3219769164767525,13,20,0,74,10913,1.3587369918823242,0.0679368495941162,0.1832676624209658,2000.0,False,120,180
21,SP120_MOI180,3600,1200,900,120.0,180.0,39475.39999999995,37800.19999999997,1675.1999999999794,0.2503192755942713,13,22,0,73,10888,1.4601545333862305,0.066370660608465,0.2020573108008817,2200.0,False,120,180
22,SP120_MOI180,3600,1200,900,120.0,180.0,38082.49999999996,35190.49999999998,2891.9999999999845,0.464188714767704,13,21,0,73,10869,1.4183335304260254,0.0675396919250488,0.1932100469224399,2100.0,False,120,180
23,SP120_MOI180,3600,1200,900,120.0,180.0,40245.99999999997,35238.999999999985,5006.999999999983,0.8025567326909565,14,18,0,76,10870,1.0033094882965088,0.0557394160164727,0.1655933762649494,1800.0,False,120,180
24,SP120_MOI180,3600,1200,900,120.0,180.0,38265.99999999995,34411.49999999997,3854.499999999989,0.6326830108705342,11,18,0,76,10881,0.9505548477172852,0.0528086026509602,0.1654259718775848,1800.0,False,120,180
0,SP120_MOI300,3600,1200,900,120.0,300.0,43279.19999999995,37220.29999999995,6058.899999999998,0.9194659312847514,6,12,0,82,10907,0.8759276866912842,0.0729939738909403,0.1100210873750802,1200.0,False,120,300
1,SP120_MOI300,3600,1200,900,120.0,300.0,39813.69999999997,36376.49999999996,3437.2000000000044,0.5337103428233703,10,12,0,83,10913,0.9081852436065674,0.0756821036338806,0.1099605974525795,1200.0,False,120,300
2,SP120_MOI300,3600,1200,900,120.0,300.0,43261.2,38561.49999999999,4699.700000000008,0.6883953747068524,9,13,0,81,10926,0.9635672569274902,0.0741205582251915,0.118982244188175,1300.0,False,120,300
3,SP120_MOI300,3600,1200,900,120.0,300.0,40772.49999999999,36093.9,4678.599999999989,0.7321563483574222,5,12,0,81,10900,0.7605996131896973,0.0633833010991414,0.110091743119266,1200.0,False,120,300
4,SP120_MOI300,3600,1200,900,120.0,300.0,39796.00000000001,36847.09999999999,2948.900000000015,0.4520416579818836,8,14,0,80,10889,1.0381667613983154,0.0741547686713082,0.1285701166314629,1400.0,False,120,300
5,SP120_MOI300,3600,1200,900,120.0,300.0,39878.799999999945,36182.69999999996,3696.0999999999863,0.5769849272572936,12,12,0,81,10884,0.6962196826934814,0.0580183068911234,0.1102535832414553,1200.0,False,120,300
6,SP120_MOI300,3600,1200,900,120.0,300.0,39730.499999999985,34386.999999999985,5343.499999999996,0.8777144570031414,12,15,0,79,10888,1.1777501106262207,0.078516674041748,0.1377663482733284,1500.0,False,120,300
7,SP120_MOI300,3600,1200,900,120.0,300.0,40857.79999999997,35504.199999999975,5353.599999999994,0.8517024854697578,9,15,0,80,10905,1.0090231895446775,0.0672682126363118,0.1375515818431912,1500.0,False,120,300
8,SP120_MOI300,3600,1200,900,120.0,300.0,41237.79999999996,36285.69999999998,4952.099999999979,0.7708602065773045,10,11,0,83,10907,0.7761881351470947,0.0705625577406449,0.1008526634271568,1100.0,False,120,300
9,SP120_MOI300,3600,1200,900,120.0,300.0,42628.59999999995,38304.59999999996,4323.999999999988,0.6376119977097393,11,11,0,83,10902,0.7728614807128906,0.0702601346102627,0.1008989176297927,1100.0,False,120,300
10,SP120_MOI300,3600,1200,900,120.0,300.0,40027.19999999997,34549.999999999985,5477.199999999984,0.8954313067540253,10,16,0,78,10902,1.1523656845092771,0.0720228552818298,0.1467620620069712,1600.0,False,120,300
11,SP120_MOI300,3600,1200,900,120.0,300.0,42068.799999999974,38089.09999999997,3979.700000000003,0.5901621475683356,8,15,0,79,10923,1.03265380859375,0.0688435872395833,0.137324910738808,1500.0,False,120,300
12,SP120_MOI300,3600,1200,900,120.0,300.0,45697.09999999999,37013.09999999999,8684.000000000002,1.3252142002233191,8,11,0,83,10903,0.7515919208526611,0.0683265382593328,0.1008896633953957,1100.0,False,120,300
13,SP120_MOI300,3600,1200,900,120.0,300.0,42929.899999999965,36824.79999999998,6105.099999999984,0.9364273980673778,10,10,0,84,10907,0.7002036571502686,0.0700203657150268,0.0916842394792335,1000.0,False,120,300
14,SP120_MOI300,3600,1200,900,120.0,300.0,42734.99999999998,37356.599999999984,5378.399999999992,0.8132189360245439,12,15,0,79,10902,1.05031418800354,0.0700209458669026,0.1375894331315355,1500.0,False,120,300
15,SP120_MOI300,3600,1200,900,120.0,300.0,40296.100000000006,37162.10000000001,3133.9999999999914,0.4763437498401331,13,16,0,78,10898,1.1067590713500977,0.0691724419593811,0.1468159295283538,1600.0,False,120,300
16,SP120_MOI300,3600,1200,900,120.0,300.0,42048.19999999996,37437.899999999965,4610.299999999998,0.6955677429662354,9,14,0,80,10897,1.0362019538879397,0.0740144252777099,0.1284757272643847,1400.0,False,120,300
17,SP120_MOI300,3600,1200,900,120.0,300.0,44015.799999999945,39971.99999999994,4043.8000000000047,0.5714201039628855,8,12,0,82,10933,0.8340616226196289,0.0695051352183024,0.1097594438854843,1200.0,False,120,300
18,SP120_MOI300,3600,1200,900,120.0,300.0,45214.99999999995,37688.699999999975,7526.299999999985,1.127955833207008,9,12,0,81,10895,0.7226686477661133,0.0602223873138427,0.1101422670949977,1200.0,False,120,300
